kyears.bp,albx,alby,lat,lon,bio1,bio12,bio2,bio4,bio7,bio15
6,1953584,1164119,45.57,-70.68,-0.90156966,0.972626253,-0.45939118,0.044300353,-0.061460891,-0.637373567
6,1956470,1168364,45.6,-70.63,-0.841058841,0.216740545,-0.5320415,0.260736223,0.140635369,-0.187123512
6,1938792,1241789,46.28,-70.6,-0.934913044,0.561099787,-0.872814225,0.476966314,0.253827767,-0.204649745
6,1895415,1304625,46.93,-70.93,-0.95705551,0.839082726,-1.222341098,0.556594706,0.203765413,-0.327188404
6,1897855,1368311,47.48,-70.68,-1.302297808,1.641067763,-0.83639206,0.532027279,0.278770701,-0.773075153
6,2117299,712625,41.28,-70.21,0.8527136,1.603542215,-1.503496136,-1.399163888,-1.721492025,-1.012479433
6,2114455,787359,41.93,-70,0.687511682,1.536456536,-1.457849451,-1.250656635,-1.506888375,-1.091437305
6,2024141,1005713,44.03,-70.35,0.060392613,0.841935024,-0.781591333,-0.618647388,-0.729861414,-1.089829847
6,1970135,1200923,45.85,-70.35,-0.969884553,0.483681492,-0.535842487,0.209265078,0.079071043,-0.333509717
6,1948106,1294938,46.72,-70.3,-1.096301019,0.787585415,-0.882507533,0.423832777,0.181466627,-0.327048863
6,1919209,1376466,47.5,-70.38,-0.926604518,0.199663901,-1.470704705,0.3435084,-0.062292557,-0.586646444
6,2112894,1000660,43.77,-69.3,0.26784924,1.274418241,-1.248909996,-0.640927543,-0.906289278,-1.307702747
6,2073996,1129767,44.98,-69.32,-0.388080439,0.714304775,-0.329505916,-0.248915862,-0.260676388,-1.125437263
6,2051097,1281587,46.35,-69.06,-0.964777115,0.40497198,-0.5815351,0.400977303,0.314693182,-0.284222964
6,1988306,1391332,47.46,-69.45,-1.133692551,0.130166031,-0.742466508,0.596653196,0.388417003,-0.271961359
6,2116719,1149185,45.04,-68.73,-0.33997642,0.580736517,-0.626100087,-0.356957916,-0.430160431,-1.083783646
6,2085742,1243180,45.93,-68.77,-0.75440463,0.468615274,-0.471746763,0.188971606,0.170279361,-0.686139498
6,2023299,1409524,47.53,-68.94,-1.103411797,0.039351657,-0.554152949,0.618040206,0.478359471,-0.274021149
6,2178608,1082804,44.31,-68.22,-0.144756823,0.973554936,-1.814880897,-1.104600952,-1.439479745,-1.372346157
6,2157010,1160036,45.03,-68.2,-0.373729702,0.639014009,-1.159163153,-0.534781674,-0.779653575,-1.200245319
6,2214884,1204513,45.26,-67.33,-0.476308741,0.9566389,-1.217060102,-0.384005464,-0.488443388,-1.176023567
7,-537279,491209,41.72,-102.51,0.492582569,-2.262109994,3.847348861,-0.360051057,0.44779628,2.41330549
7,-415806,1184580,48.01,-101.53,-0.573724343,-2.294751632,1.058999264,1.017989871,1.083991403,2.43883734
7,-308531,827475,44.84,-99.91,0.164434248,-2.103081058,1.566351435,0.763161765,1.010633878,2.324573118
7,-230730,111960,38.47,-98.67,1.471598491,-1.644272575,2.215246418,-0.058218006,0.434768767,1.541690607
7,-197660,1071343,47.07,-98.59,-0.444206282,-2.02768621,1.50609118,1.197143234,1.362884639,2.151825138
7,-220161,1183591,48.08,-98.93,-0.689247957,-2.260390097,1.225390602,1.467303438,1.533707734,2.242401329
7,-165378,1047288,46.86,-98.16,-0.423126108,-1.857292802,1.496453772,1.25251453,1.401872145,1.986309904
7,-106584,819657,44.82,-97.35,-0.091302781,-1.606950514,0.620388371,0.864693915,0.848252752,1.884854666
7,-103947,895267,45.5,-97.33,-0.206370319,-1.6183965,0.839304914,0.957940661,0.996527461,1.939629256
7,-6094,1083032,47.2,-96.08,-0.500132577,-1.692094447,1.183472481,1.490911355,1.559699671,2.184754223
7,32130,1052122,46.92,-95.58,-0.575683564,-1.477621487,1.141727302,1.218199174,1.311966093,2.269024744
7,17523,1081944,47.19,-95.77,-0.622894265,-1.593518369,1.416576259,1.387658006,1.587377446,2.326506931
7,64561,653043,43.33,-95.2,0.098373427,-0.927298533,0.456059427,0.660296111,0.702549526,1.727228195
7,55676,973587,46.21,-95.28,-0.475823843,-1.233439367,1.031535965,1.12697079,1.192652505,1.853711484
7,63243,1081093,47.18,-95.17,-0.624061374,-1.471283488,1.667942154,1.387375222,1.663716133,2.168969809
7,45370,1136210,47.68,-95.4,-0.674352078,-1.59318512,1.743550333,1.482572696,1.790473444,2.023718496
7,109686,981959,46.28,-94.58,-0.406531081,-1.187175757,1.260932253,1.139896831,1.278430609,1.705145001
7,81530,1081276,47.18,-94.93,-0.575795967,-1.452232926,1.705401651,1.37168312,1.594628707,2.002393799
7,144225,1071190,47.08,-94.11,-0.43647141,-1.284085087,1.908978015,1.228557793,1.526559492,1.732943516
7,188490,535487,42.26,-93.7,0.516626456,-0.463479109,-0.092637835,0.505834937,0.485612245,1.149799701
7,172350,523927,42.16,-93.9,0.516626456,-0.463479109,-0.092637835,0.505834937,0.485612245,1.149799701
7,172632,621202,43.03,-93.87,0.356445985,-0.515325549,-0.05827666,0.615894269,0.630118374,1.28656243
7,172045,754017,44.22,-93.84,0.103431335,-1.019274141,0.067433821,0.883530189,0.781310358,1.570682094
7,182176,828906,44.89,-93.69,0.124343137,-1.038383963,0.293601005,0.971622389,0.898282459,1.758598733
7,180743,887844,45.42,-93.69,-0.113836336,-1.124055716,0.328033593,0.987943964,0.940107381,1.837429515
7,184533,1016727,46.58,-93.6,-0.444423778,-1.219782829,1.207634403,1.080322654,1.241446783,1.806413144
7,179918,1078627,47.14,-93.64,-0.600209644,-1.325692861,1.698155312,1.266564249,1.529260347,1.787970867
7,224492,509588,42.02,-93.27,0.661564171,-0.449744054,-0.340628357,0.396045608,0.334044921,0.92420061
7,214393,635660,43.15,-93.35,0.166013397,-0.681163522,-0.654896816,0.744825555,0.640142364,1.314595836
7,229209,761108,44.27,-93.12,0.079648093,-0.875394677,-0.182424644,0.892328438,0.797668819,1.444629402
7,224196,822250,44.82,-93.16,0.076109001,-0.979458804,-0.361367584,0.881413305,0.704158699,1.335317481
7,220637,888921,45.42,-93.18,-0.135326408,-1.062852886,-0.154018339,0.905007376,0.81276949,1.564151221
7,197178,1171889,47.98,-93.38,-0.797176541,-1.334825893,1.278347731,1.321412582,1.551567558,1.513255453
7,250170,848684,45.05,-92.82,0.03959484,-0.935563366,0.020824767,0.78308018,0.749502239,1.299080115
7,252784,1001026,46.42,-92.72,-0.413593882,-1.148548548,0.671085214,0.912115313,0.938072555,1.668719464
7,259305,1034518,46.72,-92.62,-0.607822894,-1.217926719,0.936609951,0.988004142,1.124346107,1.547766769
7,298880,1189763,48.11,-92.02,-1.087600877,-1.25597838,1.107356663,1.36945227,1.689735222,1.143685216
7,432950,-67275,36.8,-91.1,1.823781991,0.505017647,1.299277968,-0.758850179,-0.44078824,-0.840105613
7,356547,880843,45.3,-91.45,-0.281744724,-1.039744368,0.464990441,0.765413917,0.84270969,1.364784993
7,367034,1180802,48,-91.12,-1.147152234,-1.133032561,0.912133981,0.864686992,1.180766187,1.064838071
7,480126,-87150,36.6,-90.58,2.097504094,0.814360416,0.923653097,-0.797665045,-0.525304561,-0.667855619
7,463573,890085,45.33,-90.08,-0.540160545,-0.763848824,0.40014078,0.686954472,0.752284551,1.116185104
7,542696,-24960,37.12,-89.83,1.761531655,0.921165262,1.436587582,-0.661916061,-0.207664995,-0.846698061
7,496161,640860,43.08,-89.87,0.277268023,-0.32133098,-0.324742681,0.270433702,0.322283184,0.604474406
7,504973,679483,43.42,-89.73,0.124565542,-0.41852599,-0.226734693,0.319590146,0.378391013,0.725555633
7,513373,722546,43.8,-89.59,-0.016196685,-0.49063401,0.042524206,0.439692828,0.545740211,0.904774633
7,503582,913858,45.52,-89.55,-0.574215209,-0.623170394,0.754115254,0.65152662,0.793189488,1.016950673
7,471095,992937,46.25,-89.9,-0.841094175,-0.778266866,1.143435208,0.552242893,0.787512262,1.086664199
7,532373,645524,43.1,-89.42,0.118250147,-0.367568426,-0.432536928,0.360874977,0.345720409,0.602464592
7,545993,738240,43.92,-89.17,0.032807005,-0.521491482,-0.141457272,0.476493592,0.526694471,0.702115411
7,516129,991523,46.21,-89.32,-0.877931578,-0.718031641,1.315553408,0.541909836,0.802591371,0.969724458
7,520206,1180370,47.91,-89.09,-0.86071955,-1.010472039,0.57806672,0.789693911,1.018468914,0.648416669
7,496812,1233943,48.41,-89.35,-1.191667463,-1.276884854,0.681602817,1.096534524,1.401924852,0.523447145
7,582716,613328,42.78,-88.83,0.269394727,-0.172327385,-0.742162635,0.307923053,0.26039511,0.369471065
7,541040,1253740,48.56,-88.74,-1.100399801,-1.055919591,0.714762004,0.979456723,1.249011094,0.430357987
7,693624,-413475,33.56,-88.47,2.474669879,1.443043713,1.501031132,-1.615044306,-1.297374576,-0.365451277
7,641374,382231,40.68,-88.34,0.835242278,-0.029461517,-0.913098637,-0.079829928,-0.246611773,-0.094599507
7,639379,569591,42.35,-88.18,0.420834538,-0.143209042,-1.065463635,0.064840325,-0.05586448,0.150752169
7,636164,687043,43.4,-88.1,0.132421245,-0.555951721,-1.540389685,0.217459411,-0.01972557,0.291656708
7,618166,855577,44.92,-88.15,-0.209019162,-0.818537747,0.013858919,0.460501133,0.47462355,0.621744381
7,612080,1050081,46.67,-88.02,-0.849865493,-0.502823977,1.331962211,0.481186951,0.733341031,0.187439187
7,585859,1097898,47.12,-88.31,-0.907068607,-0.60067284,0.77002158,0.549522631,0.721210342,0.131009703
7,659582,761826,44.05,-87.73,0.138385412,-0.694450507,-1.838218366,0.008955118,-0.323142123,0.256801345
7,648221,782104,44.24,-87.85,-0.001362681,-0.847299235,-1.339963267,0.095551386,-0.15922769,0.35149168
7,615438,1055923,46.72,-87.97,-0.789318178,-0.301269564,0.528433339,0.372931364,0.425711879,-0.137033387
7,725606,490676,41.58,-87.22,0.716999422,-0.109216303,-0.985700556,-0.16522583,-0.331417984,-0.027642452
7,735794,497246,41.63,-87.09,0.645966694,-0.448531671,-0.764413595,-0.19327947,-0.304084404,0.010665227
7,872462,-404164,33.5,-86.53,2.385063196,1.589413233,1.324852676,-1.656603399,-1.44770088,-0.5069734
7,781446,506172,41.67,-86.53,0.655952786,0.160342251,-1.471496976,-0.287364448,-0.557325905,-0.263325275
7,929765,-597869,31.72,-86.13,2.695837498,1.781287828,1.52891603,-2.124699187,-1.80922455,-0.412906677
7,935785,-112940,36.03,-85.5,1.902211101,1.604198494,1.534066421,-1.520311747,-1.198948293,-0.97482774
7,899080,43072,37.45,-85.72,1.562121852,1.583135223,1.342689753,-0.953220609,-0.628151078,-1.107415772
7,792633,847448,44.7,-85.96,-0.1906297,-0.581837113,-0.456311666,-0.160953186,-0.220693307,-0.077319736
7,795351,1041083,46.43,-85.66,-0.543735314,-0.68700608,-0.539258248,0.000424209,-0.177394974,-0.2500112
7,1052475,-746572,30.27,-85.02,2.944685935,2.091733766,-0.1864849,-2.606217617,-2.640147571,-0.448983108
7,887782,507399,41.58,-85.25,0.678880965,-0.154883555,-0.898735879,-0.273108632,-0.346778199,-0.301149501
7,866862,597347,42.4,-85.38,0.553522175,-0.227726624,-0.275382049,-0.302757257,-0.270971377,-0.144862834
7,883808,720724,43.48,-85,0.214461155,-0.430442683,-0.521938275,-0.157226405,-0.228326297,-0.078632089
7,856381,874655,44.88,-85.12,-0.226124871,-0.774599842,-0.288731248,-0.119569833,-0.126017235,-0.040079615
7,835896,1012137,46.13,-85.18,-0.557336174,-0.676398207,-0.553255333,0.002019194,-0.16216493,-0.325459961
7,819273,1021419,46.23,-85.38,-0.557336174,-0.676398207,-0.553255333,0.002019194,-0.16216493,-0.325459961
7,1013911,-295481,34.33,-84.87,2.061215066,2.085037138,0.922639538,-1.650299612,-1.461484665,-0.645244243
7,951898,361550,40.22,-84.69,0.676952852,0.189365853,0.155618554,-0.393177763,-0.29424489,-0.250144685
7,931000,494395,41.42,-84.75,0.644852486,-0.07418094,-0.505930421,-0.29226124,-0.295554589,-0.285839606
7,858548,1038217,46.34,-84.85,-0.595671091,-0.612611906,-0.567812542,0.03226321,-0.131676093,-0.348119511
7,836853,1209407,47.9,-84.87,-1.134926623,0.12838222,0.134195304,0.556949033,0.437502365,-0.789940731
7,828390,1242827,48.21,-84.93,-1.45672678,-0.433657448,0.878490385,0.879870509,0.891739554,-0.589093032
7,909227,961597,45.6,-84.32,-0.440996215,-0.82135298,-0.112045153,0.266459818,0.194871024,-0.116803699
7,890519,1150267,47.31,-84.26,-1.02041772,0.688066998,0.366561714,0.433598332,0.445139348,-0.602322926
7,1024543,385258,40.35,-83.8,0.702654047,0.222680086,0.042980221,-0.452792413,-0.395138039,-0.307235567
7,1009972,606858,42.33,-83.63,0.545546023,-0.359934305,-0.697689109,-0.290197611,-0.337346768,-0.388520001
7,1215988,-686869,30.62,-83.25,3.140973451,2.356892422,1.021625808,-2.929036843,-2.612714166,0.238812379
7,1213554,-675984,30.72,-83.26,2.990141777,1.895346613,1.849751107,-2.65417689,-2.191437871,0.137499023
7,1029807,698560,43.12,-83.24,0.21322838,-0.785450425,-1.43278817,-0.359990347,-0.551314067,-0.317468932
7,1086928,571015,41.92,-82.76,0.593124317,-0.261072349,-1.622684079,-0.424959249,-0.626438088,-0.340665221
7,1352298,-790860,29.52,-82,3.2816011,2.145377521,0.930072586,-3.299017584,-2.97450896,0.968775852
7,1135516,400373,40.35,-82.47,0.769585109,0.311010195,-0.673871349,-0.696713907,-0.729467484,-0.304173587
7,1164280,441914,40.68,-82.06,0.61677238,0.119159457,-0.555999167,-0.597730006,-0.619638034,-0.282750284
7,1432831,-995655,27.58,-81.5,3.614152168,1.393769955,1.509986238,-3.987048305,-3.548901059,1.264535428
7,1368374,-813113,29.3,-81.87,3.339145057,1.820637786,0.736444236,-3.368765852,-3.108817005,0.834824925
7,1243825,-17562,36.52,-81.93,0.991085897,1.298178061,0.807107661,-1.722876515,-1.481845694,-0.589705557
7,1110346,1101485,46.6,-81.5,-0.882813749,-0.917779885,0.657033923,0.80085029,0.896242044,-0.304808826
7,1077940,1177152,47.32,-81.77,-1.131039865,-0.958000004,0.733742561,1.050146272,1.113109847,-0.304549068
7,1447076,-1035845,27.2,-81.42,3.725869361,1.381798973,0.37151163,-3.998618208,-3.760639074,1.216154781
7,1215824,508626,41.2,-81.33,0.571694537,0.15156891,-0.493401188,-0.694977796,-0.640744155,-0.596355706
7,1192661,699721,42.92,-81.25,0.130179026,-0.032707245,-1.789343002,-0.559154787,-0.798777719,-0.953130953
7,1148448,946726,45.17,-81.32,-0.351329635,-0.720795501,-0.942996025,0.189349853,0.000361541,-0.460236666
7,1386592,-261536,34.17,-80.78,2.158311468,1.180589751,2.179559358,-1.738909449,-1.302110256,0.000134749
7,1234575,740346,43.22,-80.66,-0.043064008,-0.025448216,-1.663863971,-0.310242772,-0.564781607,-0.730180629
7,1191726,905123,44.74,-80.86,-0.225848324,0.177307817,-1.861769399,-0.344031437,-0.722145947,-0.612997601
7,1167007,1136233,46.83,-80.7,-0.776098126,-0.916330731,-0.58355453,0.969004908,0.717248503,-0.370026698
7,1381438,126822,37.6,-80.13,1.007413618,0.675071259,0.852312532,-1.350095097,-1.142767791,-0.665643586
7,1357428,190982,38.2,-80.28,0.610578921,1.847732327,1.156163194,-1.34689341,-0.959851542,-0.78759462
7,1288276,559955,41.55,-80.37,0.467211314,0.344939208,0.843010683,-0.680922218,-0.371949976,-0.369875989
7,1254152,745823,43.24,-80.41,0.048721833,-0.287809187,-1.263685693,-0.343905756,-0.535714273,-0.687165281
7,1242912,818624,43.9,-80.4,-0.275316354,-0.370034385,-1.159568822,-0.200189299,-0.366307889,-0.566253547
7,1246109,872276,44.37,-80.25,-0.350146201,-0.315867782,-1.397903868,-0.208345294,-0.449017782,-0.714434861
7,1246033,949045,45.05,-80.09,-0.265781127,-0.621649481,-1.185856807,0.017640467,-0.198020339,-0.508675014
7,1207712,1162044,47,-80.12,-0.826082524,-0.819410188,-0.187766044,0.917318854,0.781985971,-0.503075739
7,1201394,1181173,47.18,-80.16,-1.040059147,-0.878811488,0.121740927,1.176704518,1.048456232,-0.416683879
7,1414826,195084,38.15,-79.62,0.791005594,1.094256935,1.235586413,-1.346852403,-0.965658939,-0.759149562
7,1287510,856698,44.17,-79.77,-0.236461891,-0.622096676,-0.902343562,-0.124676982,-0.235239751,-0.43862799
7,1285443,993074,45.38,-79.5,-0.406717141,0.307131291,-0.413391173,0.193543147,0.173972538,-0.557815881
7,1228999,1191483,47.23,-79.78,-1.09664264,-0.944239076,0.38073088,1.164976182,1.134773388,-0.254478864
7,1471207,185737,37.98,-79,1.334049248,0.284096334,1.296359471,-1.346694769,-0.977125195,-0.726323444
7,1416874,357046,39.57,-79.27,0.633552391,1.207687155,0.822069261,-1.170327173,-0.922707197,-0.444206166
7,1321434,843379,44,-79.38,0.142477899,-0.68491622,-2.270476021,-0.281078234,-0.708998644,-0.686049549
7,1293923,999082,45.42,-79.38,-0.501533943,0.079120285,-0.011366464,0.242932848,0.32961111,-0.671956684
7,1295485,1070431,46.05,-79.2,-0.71744397,-0.000486637,0.150699612,0.411206225,0.507395575,-0.462616364
7,1267199,1110475,46.45,-79.47,-0.678461571,-0.416777609,-0.280647733,0.662327787,0.608295912,0.009862055
7,1277319,1206720,47.29,-79.12,-0.988664783,-0.775586798,0.580309798,1.082089653,1.140181487,-0.215144748
7,1558995,-273932,33.8,-78.95,2.540241511,1.774697869,0.561814511,-2.088245112,-2.00522701,0.143105833
7,1585354,-189531,34.5,-78.5,2.406354538,1.669853788,1.09520687,-1.920164252,-1.756148594,0.172008401
7,1473087,390045,39.77,-78.55,0.903663782,0.517105636,0.765070804,-0.909978126,-0.681055735,-0.615312655
7,1406835,693142,42.54,-78.67,0.027815459,0.712497139,-0.502035363,-0.606811039,-0.613444914,-0.637133131
7,1342929,917423,44.62,-78.95,-0.435694355,-0.005680777,-0.22532965,0.134896672,0.194802344,-1.041929288
7,1309905,1112476,46.4,-78.92,-0.760150676,-0.58383552,0.603678426,0.644097555,0.809289204,-0.088721743
7,1421247,704910,42.62,-78.47,0.100334162,-0.262460746,-0.570115849,-0.56454259,-0.546575192,-0.263154328
7,1427283,812884,43.56,-78.15,0.324328135,-0.714697853,-1.431376244,-0.529695749,-0.721656407,-0.367000674
7,1419955,872809,44.1,-78.1,-0.21337966,-0.368673874,-0.904818089,-0.102307775,-0.199514514,-0.951536504
7,1480110,636398,41.92,-77.92,-0.029221853,-0.009340669,-0.103013471,-0.697723621,-0.596566566,-0.244010823
7,1473130,672643,42.25,-77.92,-0.125210729,-0.045116939,0.287715828,-0.681617728,-0.461626032,-0.162045506
7,1429846,897404,44.3,-77.92,-0.20332366,-0.274258788,-1.305672646,-0.109926428,-0.297280357,-1.239769343
7,1544881,521311,40.8,-77.42,0.68226906,0.579851593,-1.197874098,-0.677093188,-0.90352889,-0.464220447
7,1493783,930464,44.48,-77.05,-0.091591629,-0.314809147,-1.9125041,-0.064561736,-0.385772093,-1.304906545
7,1475564,968827,44.85,-77.18,-0.44917789,-0.437068959,-0.486512778,0.296709692,0.24564662,-1.198132876
7,1455247,1002214,45.18,-77.35,-0.608557985,-0.697249146,0.269085457,0.538912116,0.60466549,-0.829322858
7,1710327,25443,36.17,-76.68,2.000087776,1.373612579,0.156243208,-1.801224125,-1.82380733,0.000694742
7,1527043,826838,43.51,-76.9,0.400957191,0.05813251,-2.231971992,-0.508589217,-0.904450471,-0.98898837
7,1522344,929468,44.42,-76.7,-0.077951042,-0.018203396,-1.951834119,-0.083043332,-0.436574044,-1.286413673
7,1515355,971240,44.8,-76.68,-0.406177071,-0.344831369,-0.658075155,0.360661957,0.237218227,-0.927088306
7,1512747,1034323,45.36,-76.55,-0.508265918,-0.767904168,-0.173181302,0.640959241,0.5712474,-0.926382557
7,1721020,74563,36.58,-76.45,2.040905428,1.379991851,-1.08261755,-1.947161846,-2.235055244,-0.009529905
7,1612618,634521,41.67,-76.35,0.205373849,0.154107449,-0.869361618,-0.671705917,-0.768034928,-0.140006017
7,1541694,1067661,45.6,-76.1,-0.654297207,-0.159224605,0.003478981,0.800263953,0.751577792,-1.061201757
7,1591458,1055658,45.4,-75.51,-0.369547889,-0.426691336,-0.845087844,0.670609997,0.416121527,-0.778086219
7,1715381,583401,41.03,-75.27,0.656346496,1.245670452,-0.283641086,-0.74943364,-0.86606351,-0.458136642
7,1795494,529171,40.4,-74.48,0.996006775,1.221196731,0.238929947,-0.98949415,-1.008009337,-0.418282365
7,1751493,620196,41.28,-74.75,0.470958683,1.35620321,0.262820841,-0.731444119,-0.685523086,-0.49870625
7,1733172,756011,42.5,-74.6,-0.162468614,1.345028484,-0.282810794,-0.577139514,-0.536485717,-0.446083141
7,1691525,909152,43.92,-74.68,-0.662815231,0.496814817,0.119807595,-0.079646199,0.028483336,-0.519204523
7,1654415,1144945,46.06,-74.47,-0.618175693,0.26020622,-0.243410222,0.638817327,0.534725162,-0.85859687
7,1800098,527933,40.38,-74.43,1.043297591,1.211513255,-1.1744418,-1.097426479,-1.458854086,-0.516988022
7,1797056,626101,41.24,-74.2,0.612479145,1.708397575,-0.205831989,-0.787930042,-0.812705251,-0.576080429
7,1740200,950212,44.18,-73.97,-0.56239981,0.010703199,0.447817597,-0.048709869,0.084193464,-0.303741913
7,1664722,1134795,45.95,-74.37,-0.705788065,0.617040807,-0.335602726,0.636713224,0.529231614,-1.138770808
7,1656951,1158057,46.17,-74.4,-0.993128914,0.377320456,0.393029524,0.665021423,0.720894098,-0.763487079
7,1809297,788797,42.63,-73.6,0.303130703,0.308930143,0.230667468,-0.212431013,-0.089835999,-0.458790289
7,1702257,1144733,45.96,-73.87,-0.55299267,0.129280002,-0.547880376,0.74318477,0.591341698,-0.835084469
7,1723363,1186293,46.28,-73.48,-1.001454754,0.227155161,1.047872494,0.683132897,0.91314994,-0.791035418
7,1856103,706925,41.82,-73.28,0.434677238,1.464222242,-0.371874002,-0.737996608,-0.734212747,-0.784200597
7,1834920,780040,42.5,-73.32,0.162606482,1.402494097,0.367429864,-0.52855343,-0.335947626,-0.768757593
7,1852330,801564,42.65,-73.05,0.030183582,0.866816281,0.50851494,-0.356631025,-0.146518019,-0.681023507
7,1755554,1109563,45.54,-73.31,-0.427181746,0.407932965,-1.015261526,0.419637016,0.158488541,-0.652383657
7,1743013,1154522,45.96,-73.33,-0.549784458,0.385358934,-0.684966285,0.673532628,0.462255678,-0.900520331
7,1751045,1235274,46.65,-72.98,-1.133716101,-0.003399156,1.143701934,0.945527466,1.146157389,-0.442098499
7,1867935,796211,42.57,-72.88,0.354421944,1.144147753,0.619031511,-0.582241338,-0.346216785,-0.919347293
7,1815786,1103858,45.36,-72.58,-0.60102528,1.363105862,-0.571309232,0.343798246,0.180201595,-0.644835606
7,1757742,1252909,46.79,-72.84,-1.097837721,0.381144223,0.526730595,0.901022841,0.923306497,-0.444212948
7,1961438,681369,41.37,-72.12,0.645525239,1.551315315,-1.880206179,-1.272082994,-1.645253816,-1.186218996
7,1922332,804152,42.52,-72.21,0.316850444,1.182420837,-0.173547835,-0.740068758,-0.693178437,-1.046205902
7,1875795,1005402,44.37,-72.15,-0.659590463,0.652927086,0.978508282,-0.032403737,0.266125043,-0.539583197
7,2010798,669900,41.16,-71.58,0.66809717,0.979287008,-3.209007759,-1.510314729,-2.1734914,-1.100819421
7,1909957,975078,44.03,-71.83,-0.447567947,0.675908178,0.614366389,-0.28485188,-0.077297227,-0.671935423
7,1914871,987880,44.13,-71.73,-1.024834201,1.766432162,-0.215846255,-0.260219338,-0.267966257,-0.774044146
7,1842379,1201195,46.15,-71.94,-0.860262779,1.077486946,-0.473666056,0.587018905,0.36104309,-0.655263009
7,1831468,1283090,46.89,-71.81,-1.030140057,1.248722509,-0.375361227,0.726174076,0.511261584,-0.56222746
7,2024351,767285,41.97,-71.12,0.596216853,1.192872418,-1.31574628,-1.133711203,-1.402889206,-1.217582482
7,1854961,1310992,47.08,-71.42,-1.005864988,1.222176159,-0.888863581,0.672923924,0.319338757,-0.508470803
7,1868992,1335325,47.26,-71.16,-1.493673938,2.032918988,0.196111842,0.548376052,0.475269615,-0.659599126
7,2053837,771769,41.94,-70.76,0.623285851,1.287867823,-1.523695227,-1.241787853,-1.565795011,-1.203115266
7,1953584,1164119,45.57,-70.68,-0.934172197,0.913997528,-0.310312812,0.105412072,-0.028229031,-0.630805069
7,1956470,1168364,45.6,-70.63,-0.87577671,0.113285434,-0.351185539,0.328484787,0.179312757,-0.191504405
7,1938792,1241789,46.28,-70.6,-0.970338941,0.462991519,-0.683385719,0.549378842,0.29593667,-0.219182354
7,1895415,1304625,46.93,-70.93,-0.98723758,0.754806905,-1.059213646,0.641299007,0.254194004,-0.327154255
7,1897855,1368311,47.48,-70.68,-1.323914123,1.593369118,-0.637858195,0.62804758,0.340842578,-0.754250762
7,2117299,712625,41.28,-70.21,0.812219351,1.630122429,-1.657009116,-1.420709556,-1.785949839,-1.168346668
7,2114455,787359,41.93,-70,0.650233732,1.561075665,-1.606341527,-1.25580775,-1.548288965,-1.217785778
7,2024141,1005713,44.03,-70.35,0.026672883,0.807523399,-0.753507949,-0.578149228,-0.714048173,-1.10253215
7,1970135,1200923,45.85,-70.35,-1.002490081,0.394105607,-0.291099085,0.278571057,0.130268518,-0.340139462
7,1948106,1294938,46.72,-70.3,-1.126480065,0.701160818,-0.621340121,0.511460257,0.247066526,-0.333401795
7,1919209,1376466,47.5,-70.38,-0.954678424,0.092267227,-1.265790246,0.445180217,0.005805577,-0.561300707
7,2112894,1000660,43.77,-69.3,0.238160225,1.270267701,-1.219102035,-0.612930032,-0.893821943,-1.463251677
7,2073996,1129767,44.98,-69.32,-0.417951788,0.660371567,-0.07929896,-0.199404853,-0.211463921,-1.120928514
7,2051097,1281587,46.35,-69.06,-0.998633951,0.301996,-0.1418978,0.482873002,0.410117675,-0.310939674
7,1988306,1391332,47.46,-69.45,-1.165944414,0.017494356,-0.351968509,0.700075425,0.494229106,-0.275290827
7,2116719,1149185,45.04,-68.73,-0.368336879,0.522641839,-0.358911125,-0.309531286,-0.377667931,-1.089457325
7,2085742,1243180,45.93,-68.77,-0.78616044,0.380514386,-0.028805173,0.260924499,0.265288114,-0.719516827
7,2023299,1409524,47.53,-68.94,-1.138972506,-0.079005129,-0.086078099,0.724347431,0.599961754,-0.293156427
7,2178608,1082804,44.31,-68.22,-0.168855034,0.950511311,-1.699906379,-1.066421983,-1.420586116,-1.415162659
7,2157010,1160036,45.03,-68.2,-0.399833063,0.586410697,-0.895458593,-0.4865438,-0.727957337,-1.207034027
7,2214884,1204513,45.26,-67.33,-0.506505864,0.910276083,-0.761654273,-0.310356205,-0.374837703,-1.207838302
8,-537279,491209,41.72,-102.51,0.602644216,-2.128633075,3.280434949,-0.435411799,0.220885216,2.452572449
8,-415806,1184580,48.01,-101.53,-0.383831288,-2.333556708,1.057722829,0.961383809,0.967375101,2.245235507
8,-308531,827475,44.84,-99.91,0.271202766,-2.071906479,1.255826103,0.690673824,0.854752048,2.278910852
8,-230730,111960,38.47,-98.67,1.457236733,-1.431296101,1.626867013,-0.155368865,0.226868406,1.602834405
8,-197660,1071343,47.07,-98.59,-0.289744553,-2.069297373,1.33632377,1.178210543,1.267712881,2.064930726
8,-106584,819657,44.82,-97.35,0.018359569,-1.624466012,0.428630875,0.84490794,0.805990169,1.850083814
8,-103947,895267,45.5,-97.33,-0.086405914,-1.646122445,0.612084528,0.952933982,0.954077918,1.91005056
8,-6094,1083032,47.2,-96.08,-0.359045601,-1.775300895,1.171018078,1.519326511,1.540996551,2.152146762
8,64561,653043,43.33,-95.2,0.181300638,-0.906917931,0.474052402,0.6212629,0.674352759,1.72629534
8,55676,973587,46.21,-95.28,-0.335458336,-1.287581432,0.928907312,1.174504704,1.240137582,1.910540351
