lon,lat,count,fagus,tsuga,bio1.0,bio12.0,bio2.0,bio4.0,bio7.0,bio15.0,albx,alby
-71.2,43.8,88,60,52,-1.123993689,0.388910507,0.093812692,0.242720263,0.339147501,-1.206757539,1963400,967257
-71.2,44.3,92,44,24,-1.772895114,1.570740593,-0.994533834,0.254892772,0.073667109,-1.33091784,1949055,1020994
-71.2,44.8,93,23,4,-1.632625215,0.893363275,-1.197069826,0.51353391,0.272214865,-1.131481109,1934725,1074675
-71.2,45.3,29,5,1,-1.55969365,0.62704184,-1.395849248,0.738396092,0.466294832,-0.888435947,1920411,1128296
-70.7,41.3,10,0,0,-0.10507863,0.855753624,-2.165863206,-0.50926005,-1.002006728,-1.49905731,2075457,708755
-70.7,41.8,49,2,5,-0.257822992,0.697781288,-1.955631703,-0.436141467,-0.873815607,-1.414293659,2060774,762616
-70.7,42.3,10,1,2,-0.341137729,0.564100497,-1.670346373,-0.294879179,-0.642582292,-1.293127784,2046099,816446
-70.7,42.8,22,2,5,-0.438984593,0.41796514,-1.07184859,-0.181981083,-0.346254229,-1.233602986,2031434,870242
-70.7,43.3,77,22,36,-0.655322026,0.331548993,0.076833989,-0.045317251,0.055325746,-1.206573723,2016780,923997
-70.7,43.8,89,34,48,-0.831662025,0.283188954,-0.21089294,0.207341773,0.217625967,-1.255603165,2002139,977708
-70.7,44.3,101,56,56,-1.413048999,0.936046378,-0.613664791,0.344814321,0.276489236,-1.372900818,1987510,1031368
-70.7,44.8,96,28,8,-1.711047129,1.206506399,-0.968685266,0.47752678,0.314945239,-1.414786786,1972897,1084974
-70.7,45.3,79,16,0,-1.661647862,0.621646074,-0.913298032,0.638573598,0.483745805,-1.03526089,1958301,1138518
-70.7,45.8,6,2,0,-1.60114123,-0.014339814,-0.998232453,0.829921514,0.667497083,-0.60471133,1943723,1191995
-70.2,41.3,3,0,0,-0.095526413,0.987008091,-2.185778646,-0.5603681,-1.038593162,-1.39772173,2115556,719800
-70.2,41.8,15,0,0,-0.236993275,0.924030097,-2.096516672,-0.429958123,-0.831360354,-1.406687869,2100589,773582
-70.2,43.3,11,1,5,-0.474180179,0.619446123,-1.844493339,0.103643299,-0.300520874,-1.40778525,2055746,934730
-70.2,43.8,68,27,43,-0.78396817,0.419141651,-1.255634973,0.094150239,-0.116963847,-1.122933577,2040821,988363
-70.2,44.3,92,43,48,-1.137216025,0.733281536,-0.743503334,0.389075673,0.319032862,-1.341138969,2025910,1041945
-70.2,44.8,105,36,34,-1.625787508,1.187693175,-0.657368993,0.509894958,0.436588493,-1.497155592,2011015,1095473
-70.2,45.3,103,24,11,-1.639906066,0.579157993,-0.684921994,0.66827426,0.572040293,-1.200989861,1996136,1148939
-70.2,45.8,86,17,0,-1.712366798,0.215810787,-0.910335729,0.785324417,0.612698093,-0.753429796,1981277,1202339
-70.2,46.3,47,7,0,-1.746365378,0.334923389,-1.155922272,0.917189649,0.685620851,-0.6700499,1966437,1255667
-70.2,46.8,2,0,0,-1.818695494,0.556918989,-1.346775232,0.948396009,0.686179429,-0.736022621,1951618,1308917
-69.7,43.8,47,10,22,-0.603609881,0.680828097,-1.752475298,0.189772398,-0.152142582,-1.411291301,2079447,999221
-69.7,44.3,86,38,53,-0.974960972,0.506561836,-0.9739477,0.294003507,0.157202014,-1.291989164,2064254,1052724
-69.7,44.8,89,25,31,-1.241330771,0.496560994,-0.292906815,0.544770645,0.541337685,-1.428388195,2049077,1106172
-69.7,45.3,92,34,17,-1.587167076,0.611979852,-0.544732434,0.683189679,0.614770667,-1.244584314,2033917,1159560
-69.7,45.8,92,17,4,-1.59077191,0.20586061,-0.467128777,0.825278039,0.761999289,-0.87620892,2018775,1212881
-69.7,46.3,99,29,3,-1.733481329,0.279271082,-0.82857837,0.939139435,0.786444991,-0.694878355,2003655,1266129
-69.7,46.8,77,4,0,-1.731542418,0.063915132,-1.156021981,1.012216796,0.801475738,-0.459909147,1988556,1319300
-69.7,47.3,4,0,0,-1.828659192,0.041468529,-1.674085898,1.056375635,0.710786035,-0.766366575,1973481,1372387
-69.2,43.8,13,0,0,-0.589922572,0.794562361,-1.790222509,0.103693742,-0.271615719,-1.339228778,2118015,1010283
-69.2,44.3,85,25,29,-1.003866943,0.72107167,-1.461629258,0.016316042,-0.249178396,-1.342385333,2102540,1063705
-69.2,44.8,89,29,42,-1.177454785,0.366202677,-0.652528405,0.410689714,0.344740783,-1.366570263,2087081,1117073
-69.2,45.3,101,43,20,-1.502441695,0.560390313,-0.529946483,0.652430797,0.608359526,-1.233136566,2071640,1170379
-69.2,45.8,92,28,9,-1.6341071,0.411306087,-0.560544452,0.833133056,0.755783234,-0.990939213,2056218,1223620
-69.2,46.3,97,13,4,-1.681941359,0.157515932,-0.701420899,0.954656374,0.849653496,-0.715872729,2040817,1276788
-69.2,46.8,98,16,0,-1.753913365,0.015923669,-0.995949365,1.043069513,0.900673332,-0.595696658,2025438,1329879
-69.2,47.3,58,12,0,-1.838755511,-0.019394403,-1.084756256,1.117012,0.930703146,-0.699547099,2010084,1382886
-68.7,43.8,2,0,0,-0.636181921,0.924027043,-1.851054552,0.053484448,-0.34512957,-1.407910688,2156524,1021548
-68.7,44.3,48,6,8,-0.944705676,0.568474798,-1.727536896,-0.148230332,-0.491500316,-1.278528695,2140768,1074888
-68.7,44.8,90,27,29,-1.128429511,0.250087901,-0.933644693,0.308760545,0.177688482,-1.280804966,2125028,1128173
-68.7,45.3,104,35,45,-1.315833336,0.212571944,-0.510030191,0.597652879,0.579956258,-1.223041374,2109306,1181398
-68.7,45.8,104,40,37,-1.48900571,0.188505785,-0.56539271,0.783819803,0.742855908,-1.105490293,2093604,1234556
-68.7,46.3,106,31,16,-1.658209185,0.126739606,-0.749767123,0.927664993,0.860241465,-0.846941076,2077923,1287642
-68.7,46.8,105,38,10,-1.729138603,-0.043815932,-0.823506832,1.067313102,0.991394716,-0.685758961,2062264,1340651
-68.7,47.3,25,10,0,-1.805613589,-0.112115042,-0.781697106,1.145784075,1.038803805,-0.730389921,2046631,1393577
-68.2,44.3,40,1,1,-0.956467956,0.572238162,-2.30295837,-0.367210743,-0.846561592,-1.290022536,2178937,1086272
-68.2,44.8,92,17,28,-1.155153104,0.305312706,-1.469249775,0.150668714,-0.181541285,-1.215002306,2162916,1139474
-68.2,45.3,105,22,54,-1.34206819,0.369425979,-0.859689374,0.556838471,0.377920309,-1.269150855,2146914,1192614
-68.2,45.8,98,31,46,-1.363475622,0.103215036,-0.578954026,0.739116397,0.732471362,-1.324647855,2130931,1245689
-68.2,46.3,100,25,9,-1.581864733,0.04875478,-0.864306681,0.882405085,0.830834424,-0.974736831,2114971,1298692
-67.7,44.8,105,11,30,-1.161470498,0.340059095,-1.992038378,-0.101613343,-0.581939076,-1.057087875,2200744,1150973
-67.7,45.3,99,22,50,-1.299856844,0.48593538,-1.050343767,0.468798502,0.269106838,-1.176045896,2184462,1204029
-67.7,45.8,42,11,15,-1.380211753,0.38550997,-0.569778215,0.70501634,0.716760317,-1.517539305,2168200,1257019
-67.7,46.3,28,1,2,-1.491730089,0.222987893,-0.774043353,0.81531038,0.756130886,-1.296676517,2151960,1309937
-67.2,45.3,11,4,0,-1.230272969,0.606523181,-1.365210372,0.293640642,0.108052163,-1.094311088,2221949,1215642
